lnY2008,lnK2008,lnW2008,lnY2009,lnK2009,lnW2009,lnY2010,lnK2010,lnW2010
17.51177,17.597046,16.508432,18.039793,17.452166,16.279354,17.383324,17.214104,16.310072
14.993968,14.266321,13.450054,15.079749,15.807314,13.62947,15.1109085,15.666685,13.320962
15.439259,15.062914,14.361624,15.507759,14.878165,14.585033,15.328882,14.673722,14.414626
19.209558,20.349575,16.378576,19.15232,20.281786,16.620483,18.600674,20.164831,16.772589
15.910202,15.631382,14.028594,15.956112,16.119661,15.429783,16.157778,16.22916,15.398308
19.15731,21.026386,17.07959,19.911993,20.934889,17.35041,20.080177,20.82559,17.769102
15.307881,11.910608,13.252828,15.0804405,14.423438,13.319574,14.879187,14.20165,12.764426
18.78351,18.514471,16.592316,19.011105,18.697382,17.178396,19.50372,19.678833,17.410915
18.9113,19.091162,18.013628,19.4756,18.998373,17.93193,19.544287,18.888735,17.976149
19.901226,18.212086,16.91712,20.005371,18.00214,16.486265,19.531157,17.866056,16.915113
22.113138,21.292067,19.377096,22.290445,21.180552,19.325796,20.727922,21.03196,19.452545
17.821293,16.040836,15.28244,17.951168,16.111155,15.274307,18.188316,16.077297,16.569477
18.81682,19.064035,16.754185,19.249762,19.04272,16.949512,18.688425,18.897223,17.039408
16.159176,11.951644,13.07346,14.48874,11.748405,13.058562,15.528789,11.530139,13.099744
17.36536,14.223202,14.421741,16.851053,14.103655,13.776767,17.24401,14.457405,14.389259
19.524708,18.192017,17.546957,18.694061,18.706621,17.532776,18.742645,18.698912,17.504513
17.246542,17.528574,16.128946,18.275236,17.99108,16.18935,17.88689,17.978079,16.450891
18.563993,17.41717,16.968515,18.857283,17.718048,17.104916,18.849117,18.097157,17.298126
17.331194,15.164853,16.863453,17.162813,15.13014,16.512213,17.105953,14.911182,16.530184
18.828093,17.71462,16.890572,19.203707,17.431597,17.174189,19.000496,17.388914,17.243122
17.01303,15.830378,15.387789,16.853788,15.692071,15.452918,16.882462,15.601998,15.613585
21.236519,21.3012,18.11756,21.145575,21.511059,18.053091,21.16259,21.50024,18.284227
17.93069,16.98749,16.3235,17.614283,17.484417,16.577845,17.933723,17.84509,16.86264
17.755365,17.43892,15.7487755,17.611073,17.454771,15.653731,17.906698,18.189219,15.852826
18.553139,18.021902,17.754625,18.79872,18.155855,17.90344,18.774033,18.210703,17.965025
15.860621,13.29742,14.49508,14.502159,13.096066,14.398686,14.704794,12.633299,14.289703
22.27074,20.873024,19.699373,22.412048,20.946957,19.862867,21.40093,20.908257,19.643557
17.763332,16.554478,16.3254,17.79472,16.450525,16.446222,17.798065,16.345196,16.486788
18.999317,18.94456,15.984434,18.573479,18.839878,16.935537,19.316984,19.62004,17.503338
19.759039,19.40169,15.854931,20.160389,19.321165,15.937687,18.777864,19.193953,16.329187
17.106184,15.811637,14.724845,16.87107,15.817689,14.713272,17.257147,16.077736,14.79816
18.665468,18.191647,17.81148,18.184937,18.047518,17.606255,17.953548,17.926983,17.279577
17.137444,16.753773,16.320906,16.022058,16.661034,16.455416,19.45039,18.072182,17.197071
20.257046,21.326857,16.456947,20.261066,21.70693,16.666878,20.482431,20.998524,17.20908
17.04446,15.840331,15.665294,16.751678,15.696126,15.781891,16.98724,15.498304,15.612254
20.682081,18.322742,15.266841,21.803497,18.539047,16.058954,21.465591,18.471369,16.209093
17.675299,20.578856,0.0,17.636686,20.190657,17.450079,17.70103,20.303059,17.767166
20.136408,17.829885,16.152546,19.478128,20.191746,16.60352,20.13378,20.12789,16.685272
18.739553,18.221916,17.619633,18.84968,18.423977,17.749428,19.041145,18.548555,17.74788
16.931974,16.59028,15.721327,17.58471,16.528797,15.791371,17.245962,16.439438,15.757065
19.54984,18.503529,17.031248,20.626808,18.95213,17.850828,20.937786,19.014936,17.075947
14.814015,12.874949,12.593678,14.489071,12.676998,12.655717,14.192399,12.464265,11.768968
17.725811,17.000355,14.069489,17.217173,16.475426,14.745537,16.939747,16.299425,14.689925
15.033602,12.96336,13.528442,14.890991,13.767463,13.501505,15.167489,13.5705385,13.80858
16.888979,14.047248,14.752979,16.804178,16.511616,14.887201,15.815101,16.199585,14.662791
16.681301,17.688745,15.0640335,18.992657,15.420026,15.168236,17.435013,16.757303,15.533
19.738815,17.246292,16.088936,19.486296,17.528837,16.219362,19.475891,18.018393,16.25735
18.170954,18.840523,16.73699,18.788317,18.83753,16.957825,18.473936,18.773603,17.033531
18.168192,17.63716,16.405672,18.447609,17.64497,16.80317,18.281878,18.009253,16.445112
17.836512,18.606089,16.413134,18.207403,18.607409,16.21307,18.321463,18.800856,16.23232
18.735678,17.206736,16.557508,18.82579,17.027103,16.45354,19.066816,16.849335,16.584776
17.497232,16.099056,16.933033,17.109585,16.317894,16.043488,16.847904,16.15945,14.551929
17.858253,16.814264,16.72059,18.090181,16.672216,16.75394,18.415028,16.527735,16.80677
21.315704,20.761244,19.493382,21.684185,20.921053,19.538298,22.187311,20.832792,18.873583
18.652422,19.393322,16.445127,19.050764,19.343452,17.211926,19.155016,19.34725,16.676527
18.936346,18.889572,16.730993,19.365564,18.778296,16.889612,19.246925,18.754028,16.996353
18.593853,16.072548,17.599669,18.896091,16.222853,17.519253,17.773867,15.801281,17.40222
17.057241,15.984194,15.295316,16.609528,15.919324,15.078414,16.371088,19.428188,15.574562
16.659851,15.189573,15.290016,17.324915,16.26296,15.217547,17.201988,16.292143,15.492672
18.218487,18.022947,17.19836,18.336468,17.909397,17.061617,18.789341,17.78143,17.132214
18.410671,14.822085,16.458872,19.160786,14.758504,16.31295,18.717527,15.159566,16.745022
20.982428,18.15394,18.077894,20.663103,18.054276,17.886026,20.744022,17.9462,17.806973
20.408663,19.4921,19.257252,20.337261,19.32091,19.126173,20.2795,19.221083,19.13353
20.70005,17.844488,14.147446,20.053509,18.434227,16.013674,20.30371,18.25483,18.30744
12.378397,11.207735,11.416652,11.477556,10.891227,11.378805,12.238704,10.802569,11.662584
14.090719,13.092372,12.794888,14.178137,13.88102,13.266184,13.930132,13.779898,13.289754
14.431331,10.033028,12.457271,14.018933,9.826451,12.395387,13.567114,9.604669,12.147085
18.98011,18.71037,16.697426,19.38538,18.600693,16.590223,19.604174,18.570723,16.896196
15.880791,16.493187,14.026664,16.294369,16.773046,14.407039,16.427904,16.639225,14.341076
18.424438,17.414446,14.476431,18.06463,17.438791,15.975277,18.129248,17.339981,16.25393
19.494875,19.441261,16.955338,19.600893,19.251509,16.9381,19.686043,19.084436,16.929457
19.2349,19.839119,17.318947,18.752804,19.657433,17.172056,19.023293,19.423092,17.189249
19.460293,17.68851,15.949936,19.8689,17.771181,16.140036,19.917795,18.09409,16.189777
19.56049,20.345825,17.587265,19.879145,20.330221,17.80758,19.909477,20.231503,17.939074
15.917464,13.866167,15.00516,15.929657,14.437333,14.994524,16.21468,14.240164,15.1330185
18.43149,19.188364,15.731367,17.518467,19.48794,18.071709,17.998474,19.559162,15.940796
17.829758,18.339258,16.533772,18.079145,18.318592,16.543362,18.19255,18.390177,16.501905
17.976505,17.547857,15.926147,18.117552,17.422855,15.891568,17.899443,17.346327,15.964881
18.614016,17.611156,16.666445,18.516514,17.390963,16.680143,18.816957,17.238163,16.99241
17.185715,18.157568,15.587095,17.210426,18.098305,15.576834,17.447186,18.033764,15.527353
20.597656,18.767654,17.569487,20.454033,18.639608,18.076267,20.375174,19.131178,18.132101
16.759027,16.826912,15.804691,16.828424,17.0327,15.764237,16.6584,16.934982,15.7768955
15.977127,15.756175,14.310659,16.463299,15.58894,15.000868,16.591997,15.430365,14.984324
17.327385,16.187105,15.835475,17.380064,16.062412,15.906437,17.3604,15.675417,15.9521475
16.123735,15.240976,14.126772,15.968182,15.089628,13.977338,15.368464,14.243137,13.739785
16.758163,15.478193,14.704016,16.792938,15.367276,15.8635645,16.86693,15.055429,15.569934
15.223038,15.353294,13.449373,14.868766,15.20861,13.68701,15.19979,15.025428,13.5686245
19.75193,16.670511,18.907585,19.82651,16.580563,18.757366,19.873137,18.197687,18.582731
18.815996,16.406446,17.86167,18.788435,16.19382,17.712204,19.87852,15.075317,18.030102
17.938156,15.632199,16.754784,18.100893,15.517891,16.98359,18.193848,15.4341755,16.938574
20.308851,19.984528,17.858166,20.724327,20.89396,17.912256,20.82094,21.309378,18.302393
19.840609,15.941013,18.24683,19.923157,19.019316,18.186655,20.47524,18.84704,18.898087
19.018553,18.482798,17.675882,19.124996,18.768396,17.845142,18.968616,18.772228,18.077919
17.736856,17.59928,16.006132,18.315092,17.904558,16.155256,18.862951,17.951815,16.509432
17.708714,14.442371,16.548006,17.456648,14.482296,16.651615,17.436518,15.25613,16.538408
17.375572,12.459825,17.00496,17.370895,12.470939,17.103132,17.508738,12.287665,17.231436
21.115524,19.954891,17.017427,23.216587,19.901741,17.086092,21.352112,19.940443,17.12287
20.353292,21.064758,18.837177,20.739027,20.952593,18.919064,20.678179,20.854963,19.192644
19.426968,18.171577,17.222853,18.376333,17.99628,17.221214,18.636555,18.098831,17.58065
17.075197,16.674524,13.771627,16.984581,17.077711,13.996835,17.179615,17.186869,14.105386
15.021182,11.403786,13.179294,13.42284,11.197463,13.456505,15.569229,11.175204,14.529907
16.585707,15.227955,13.971244,16.9274,15.398549,14.349423,17.30842,15.258682,14.420758
15.785688,14.857845,14.787684,18.85983,14.775853,14.922644,15.612842,16.579742,14.614116
17.22432,14.225333,16.176636,17.2955,14.235475,16.239264,17.34772,14.360626,16.272017
22.716959,21.520475,19.330503,22.736626,21.52944,19.553852,22.876986,21.467255,19.483583
20.174267,17.291336,18.360527,20.445545,17.904436,0.0,20.623299,17.428219,18.03423
18.595148,17.623884,17.934536,19.099113,17.608814,17.956692,20.139286,17.426697,17.923119
17.703373,18.108902,15.718172,17.76558,18.277796,15.793954,17.828981,18.400457,15.635332
15.646895,13.762492,14.5170965,15.697114,13.5602665,14.415485,15.7012825,13.336156,14.2697115
17.42446,14.575082,16.389767,17.428665,14.980101,16.449953,17.522894,14.550205,16.45788
12.285549,11.971906,11.2928705,11.242582,11.931384,11.054785,11.222655,11.811149,11.004394
19.028341,18.028582,17.113317,19.560463,17.719547,17.241901,20.266848,18.76962,17.780697
17.153656,16.961618,15.403977,17.191866,16.842937,15.228795,16.738245,17.357965,15.076051
15.379852,14.8419895,13.938208,15.514324,14.744409,13.92555,15.304411,14.541564,13.853974
17.214802,15.622681,15.191721,17.363579,16.03962,16.036789,17.191217,15.663771,15.510667
16.967123,14.277364,15.472092,16.449404,14.240101,15.655474,16.841053,14.153878,15.305478
17.123156,17.27499,13.040861,18.609224,17.366333,15.7098,19.116358,19.700523,15.7393465
12.527509,11.300774,13.315901,12.207748,11.430073,12.515275,14.403293,11.311771,13.972523
15.939262,14.579826,14.556469,15.92775,14.561711,14.571796,15.953784,14.440407,14.317512
13.710126,12.333443,11.957516,13.851619,0.0,11.940946,14.102386,12.731565,12.124845
19.716944,20.724773,17.31165,19.066484,20.035412,16.842594,19.807283,19.986593,16.78772
18.556076,17.24379,16.792692,18.405937,17.220621,16.884539,18.411303,17.315458,16.787209
15.566574,12.730347,13.975757,15.607888,12.844548,14.02698,15.759346,12.942691,14.089329
19.70165,20.669949,17.61289,18.596241,20.62188,17.330936,19.085838,20.530472,17.524511
13.550664,17.763233,13.994732,15.12572,17.64361,14.098789,14.70214,17.544777,14.242146
13.8713255,17.401537,15.344878,15.353928,17.500574,15.534172,16.851961,18.683071,15.8035
17.987822,18.975134,17.612852,18.537664,18.960968,17.654043,18.33645,18.83917,17.623535
20.402235,17.60752,16.457397,20.12457,18.216497,17.195692,19.986006,17.810987,16.39658
15.158278,13.837,14.205878,13.437778,13.873076,14.34253,14.070194,13.733111,14.258514
19.260073,19.942705,15.86107,19.318394,19.88976,15.881328,17.92828,17.723658,15.393813
20.318144,19.466291,17.960878,20.179777,19.490427,18.119253,20.255085,19.620844,18.343607
19.579105,17.988989,17.183708,19.729471,19.024487,17.438988,19.687527,19.094189,17.398296
17.926638,18.289465,16.487877,18.097246,18.127382,16.422935,17.68231,18.132168,16.491571
15.285701,12.96241,14.593886,12.303653,13.497729,14.732577,16.32939,13.215474,13.333903
18.431368,17.094587,17.41483,19.275927,17.15487,17.875498,19.318642,17.649351,18.053768
20.918001,21.509306,18.189724,21.109673,21.40354,18.120821,20.86461,21.348476,17.996159
16.604567,15.653739,13.976445,17.35043,15.796391,14.150197,17.257494,15.675416,14.361744
19.879124,18.954626,18.198318,20.114296,18.81874,18.191149,19.838673,19.906708,18.513386
13.423688,13.004537,12.625331,13.045467,13.768913,12.496182,13.364576,13.525861,12.728894
14.168579,11.600215,12.686547,15.3684,13.838081,12.817252,16.228977,15.425447,13.161555
15.289197,12.869195,13.575395,14.795927,12.724335,13.421335,14.98646,12.899979,12.018379
18.39126,19.266401,16.390694,18.709232,19.430065,16.745543,18.710043,19.52875,17.016562
22.621475,20.66761,19.102795,22.287916,20.717115,19.046452,22.388662,21.084568,19.179243
15.254943,14.63338,12.914397,15.439628,14.426884,12.995526,15.136127,14.205183,13.062572
17.865334,16.193544,16.569248,17.871904,16.046621,16.553215,18.078213,15.836399,16.55699
15.211105,14.417297,13.888527,15.370469,14.82495,13.829125,15.563714,14.62566,14.054795
17.391403,17.906858,16.443302,19.168812,18.052013,17.076277,19.392914,17.997332,17.097486
16.997414,18.823633,15.614649,17.065517,17.88935,15.483149,17.130709,18.447035,15.6063
18.509525,17.29615,16.267542,18.706253,17.188791,16.17488,18.485598,17.031292,16.075716
17.69019,18.465828,15.129243,18.873077,19.022404,15.586486,19.0692,18.945143,15.843676
15.13917,13.489643,12.25325,15.220972,13.383921,13.270815,14.286328,13.491918,13.290507
16.34459,15.230587,15.505113,16.658953,15.018266,15.441424,16.521128,14.871293,15.554313
21.199835,21.0958,19.000664,21.885958,21.197762,19.048277,21.937159,21.290606,19.11233
14.933916,13.731377,13.521717,9.355263,13.791744,13.505641,13.719619,13.677825,13.396005
13.894578,12.306251,11.803192,14.2336235,14.340885,12.167968,14.22179,14.127338,12.032342
17.463202,16.951328,15.449034,17.142624,16.689045,15.260975,16.773293,16.91749,15.330939
13.341774,11.778412,11.952545,13.006447,11.644743,11.982089,13.02058,11.423125,12.073953
16.648588,18.410767,15.919866,15.972031,18.059906,15.95979,16.68259,17.920378,16.084019
17.9632,17.964373,16.421629,18.402905,18.280487,16.968718,18.425146,19.184095,17.104788
15.930321,13.827629,14.515731,12.67284,14.776147,14.412742,15.157796,14.617005,14.498475
18.738924,20.85559,18.340353,20.069431,20.879911,18.585075,18.336416,20.80396,18.689898
18.216331,16.881744,15.831268,18.141567,16.792025,16.1668,18.4195,17.251778,16.455246
14.172987,13.480834,13.007982,14.557348,13.361513,13.040883,14.332765,13.191806,13.218616
14.955393,13.188053,12.64468,14.61893,13.075429,12.6882105,14.741151,12.945458,12.824687
12.278367,7.569691,11.91198,12.584698,7.41816,11.996702,12.10267,9.074893,11.645017
12.509736,9.3884735,11.461377,10.96474,9.239036,11.960918,12.916,9.074472,12.38027
16.733519,17.077257,15.517512,15.851065,16.78833,15.460342,16.321363,16.668589,15.625157
15.071961,15.819171,14.979474,15.235533,15.74435,15.069182,15.629676,15.961754,15.0352745
14.800921,13.2065735,13.350686,14.866795,13.844247,13.435872,15.266486,14.288802,13.609531
15.663873,14.2178,14.615165,13.0018215,14.067678,14.644419,15.276467,13.907191,14.647057
16.72214,13.663678,16.556929,16.774271,13.456349,16.418211,16.578896,12.929632,16.383797
18.269594,16.362247,16.180683,18.222261,16.860605,15.705304,18.09615,16.851614,16.053328
15.705866,15.215627,13.928976,16.349794,15.2824135,13.991963,16.18923,15.212776,13.915882
19.953224,18.843315,17.97623,19.74356,18.961132,17.66245,20.060553,19.60659,18.500952
14.882535,10.738205,14.331016,15.066136,10.58882,14.378165,14.999538,10.424196,14.39055
16.926369,13.25645,16.514236,16.904581,13.125265,16.524488,16.845348,13.008351,16.46823
18.557186,18.427261,16.452377,18.61022,18.241446,16.44178,17.21901,17.036144,14.957713
18.471376,17.01758,16.48991,18.315855,17.845592,16.357689,18.492537,17.77437,16.46603
22.594105,22.923388,19.790997,22.708277,22.993937,20.039167,22.55813,23.038416,19.816774
16.406826,17.594498,16.063055,14.669041,17.438772,16.383343,14.120421,17.442404,16.185616
15.43595,14.13166,14.231685,15.476881,13.949594,13.753665,16.11784,14.575051,14.03995
18.74299,19.429323,16.976221,18.324251,18.558619,16.909792,18.433853,19.480581,16.46352
20.001953,17.73251,18.390276,19.792286,17.833775,18.251242,18.841358,17.745148,18.321304
13.152066,12.6441,12.347249,13.495287,12.438023,12.136226,13.798896,12.270399,12.146202
16.032845,15.622032,16.610615,16.343908,15.512138,16.642948,17.191267,15.374355,16.668213
19.502676,16.717741,18.046026,19.50939,16.636408,18.083775,19.365631,16.709301,18.128954
17.754044,17.429533,16.256792,17.002045,17.372355,16.155886,17.166637,17.2804,16.135557
16.389744,17.20915,15.88495,16.992153,17.152485,15.95191,17.53193,17.005484,16.29213
20.095455,20.44373,18.249748,20.5429,20.32258,17.788834,20.302893,20.222622,18.160366
17.365623,16.31981,16.335619,17.684437,16.128849,16.192913,17.427523,16.305607,15.943361
15.155626,13.67138,13.142481,14.985882,13.488867,13.374129,14.046303,13.307521,13.047264
19.120926,18.783895,18.147839,18.343777,18.641537,18.971697,18.948645,18.478626,18.806227
20.923756,20.248713,17.94233,20.932394,20.12928,18.427378,20.7755,20.090702,18.51077
18.57048,16.472767,16.588156,18.192669,16.382668,16.5485,18.521362,16.479723,16.755241
18.632647,18.873184,17.167007,18.863626,18.681913,17.169394,18.586172,18.46207,17.26692
15.435558,14.736973,13.49066,15.500598,14.951101,13.867218,15.35532,15.033981,13.873526
18.955742,19.54889,16.046349,20.117735,19.664299,18.02901,20.432783,19.612642,18.323118
22.774626,22.093636,19.521336,22.687344,22.660526,19.492693,22.766645,22.073183,19.5445
21.086557,18.780062,18.453617,20.155594,19.7209,18.382689,20.60104,20.165012,18.47846
19.578114,18.873224,16.536913,20.863426,19.613194,17.54455,20.331348,18.815847,17.73189
15.509172,13.484001,11.989144,15.794501,13.024602,12.409175,14.581556,13.384349,12.82443
